2025-10-11 15:23:56 EEST | INFO     | trading_bot | Database initialized at data/trading_bot.db
2025-10-11 15:28:28 EEST | INFO     | trading_bot | [54/439] Checking RSRUSDT... (12.3%)
2025-10-11 15:28:28 EEST | INFO     | trading_bot |   [1/4] 🔄 RSRUSDT 15m - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:28:28 EEST | INFO     | trading_bot | Downloading historical klines for RSRUSDT 15m from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:28:28.173758+00:00 (1 days)
2025-10-11 15:28:28 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - RSRUSDT 15m
2025-10-11 15:28:28 EEST | INFO     | trading_bot | Saved 1 klines for RSRUSDT 15m
2025-10-11 15:28:28 EEST | INFO     | trading_bot |   [2/4] 🔄 RSRUSDT 1h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:28:28 EEST | INFO     | trading_bot | Downloading historical klines for RSRUSDT 1h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:28:28.173758+00:00 (1 days)
2025-10-11 15:28:29 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - RSRUSDT 1h
2025-10-11 15:28:29 EEST | INFO     | trading_bot | Saved 0 klines for RSRUSDT 1h
2025-10-11 15:28:29 EEST | INFO     | trading_bot |   [3/4] 🔄 RSRUSDT 4h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:28:29 EEST | INFO     | trading_bot | Downloading historical klines for RSRUSDT 4h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:28:28.173758+00:00 (1 days)
2025-10-11 15:28:29 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - RSRUSDT 4h
2025-10-11 15:28:29 EEST | INFO     | trading_bot | Saved 0 klines for RSRUSDT 4h
2025-10-11 15:28:29 EEST | INFO     | trading_bot |   [4/4] 🔄 RSRUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:28:29 EEST | INFO     | trading_bot | Downloading historical klines for RSRUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:28:28.173758+00:00 (1 days)
2025-10-11 15:28:45 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - RSRUSDT 1d
2025-10-11 15:28:45 EEST | INFO     | trading_bot | Saved 0 klines for RSRUSDT 1d
2025-10-11 15:28:45 EEST | INFO     | trading_bot | ✓ RSRUSDT loaded and ready for analysis
2025-10-11 15:28:45 EEST | INFO     | trading_bot | [55/439] Checking LRCUSDT... (12.5%)
2025-10-11 15:28:45 EEST | INFO     | trading_bot |   [1/4] 🔄 LRCUSDT 15m - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:28:45 EEST | INFO     | trading_bot | Downloading historical klines for LRCUSDT 15m from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:28:45.677539+00:00 (1 days)
2025-10-11 15:28:45 EEST | INFO     | trading_bot | ✅ RSRUSDT ready for analysis (54 symbols analyzing)
2025-10-11 15:29:02 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - LRCUSDT 15m
2025-10-11 15:29:02 EEST | INFO     | trading_bot | Saved 1 klines for LRCUSDT 15m
2025-10-11 15:29:02 EEST | INFO     | trading_bot |   [2/4] 🔄 LRCUSDT 1h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:29:02 EEST | INFO     | trading_bot | Downloading historical klines for LRCUSDT 1h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:28:45.677539+00:00 (1 days)
2025-10-11 15:29:02 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - LRCUSDT 1h
2025-10-11 15:29:02 EEST | INFO     | trading_bot | Saved 0 klines for LRCUSDT 1h
2025-10-11 15:29:03 EEST | INFO     | trading_bot |   [3/4] 🔄 LRCUSDT 4h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:29:03 EEST | INFO     | trading_bot | Downloading historical klines for LRCUSDT 4h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:28:45.677539+00:00 (1 days)
2025-10-11 15:29:03 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - LRCUSDT 4h
2025-10-11 15:29:03 EEST | INFO     | trading_bot | Saved 0 klines for LRCUSDT 4h
2025-10-11 15:29:03 EEST | INFO     | trading_bot |   [4/4] 🔄 LRCUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:29:03 EEST | INFO     | trading_bot | Downloading historical klines for LRCUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:28:45.677539+00:00 (1 days)
2025-10-11 15:29:03 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - LRCUSDT 1d
2025-10-11 15:29:03 EEST | INFO     | trading_bot | Saved 0 klines for LRCUSDT 1d
2025-10-11 15:29:03 EEST | INFO     | trading_bot | ✓ LRCUSDT loaded and ready for analysis
2025-10-11 15:29:03 EEST | INFO     | trading_bot | ✅ LRCUSDT ready for analysis (55 symbols analyzing)
2025-10-11 15:29:03 EEST | INFO     | trading_bot | [56/439] Checking BELUSDT... (12.8%)
2025-10-11 15:29:03 EEST | INFO     | trading_bot |   [1/4] 🔄 BELUSDT 15m - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:29:03 EEST | INFO     | trading_bot | Downloading historical klines for BELUSDT 15m from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:29:03.705574+00:00 (1 days)
2025-10-11 15:29:19 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - BELUSDT 15m
2025-10-11 15:29:19 EEST | INFO     | trading_bot | Saved 1 klines for BELUSDT 15m
2025-10-11 15:29:19 EEST | INFO     | trading_bot |   [2/4] 🔄 BELUSDT 1h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:29:19 EEST | INFO     | trading_bot | Downloading historical klines for BELUSDT 1h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:29:03.705574+00:00 (1 days)
2025-10-11 15:29:20 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - BELUSDT 1h
2025-10-11 15:29:20 EEST | INFO     | trading_bot | Saved 0 klines for BELUSDT 1h
2025-10-11 15:29:20 EEST | INFO     | trading_bot |   [3/4] 🔄 BELUSDT 4h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:29:20 EEST | INFO     | trading_bot | Downloading historical klines for BELUSDT 4h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:29:03.705574+00:00 (1 days)
2025-10-11 15:29:20 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - BELUSDT 4h
2025-10-11 15:29:20 EEST | INFO     | trading_bot | Saved 0 klines for BELUSDT 4h
2025-10-11 15:29:20 EEST | INFO     | trading_bot |   [4/4] 🔄 BELUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:29:20 EEST | INFO     | trading_bot | Downloading historical klines for BELUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:29:03.705574+00:00 (1 days)
2025-10-11 15:29:20 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - BELUSDT 1d
2025-10-11 15:29:20 EEST | INFO     | trading_bot | Saved 0 klines for BELUSDT 1d
2025-10-11 15:29:20 EEST | INFO     | trading_bot | ✓ BELUSDT loaded and ready for analysis
2025-10-11 15:29:20 EEST | INFO     | trading_bot | [57/439] Checking AXSUSDT... (13.0%)
2025-10-11 15:29:20 EEST | INFO     | trading_bot |   [1/4] 🔄 AXSUSDT 15m - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:29:20 EEST | INFO     | trading_bot | Downloading historical klines for AXSUSDT 15m from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:29:20.931061+00:00 (1 days)
2025-10-11 15:29:21 EEST | INFO     | trading_bot | ✅ BELUSDT ready for analysis (56 symbols analyzing)
2025-10-11 15:29:21 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - AXSUSDT 15m
2025-10-11 15:29:21 EEST | INFO     | trading_bot | Saved 1 klines for AXSUSDT 15m
2025-10-11 15:29:21 EEST | INFO     | trading_bot |   [2/4] 🔄 AXSUSDT 1h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:29:21 EEST | INFO     | trading_bot | Downloading historical klines for AXSUSDT 1h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:29:20.931061+00:00 (1 days)
2025-10-11 15:29:37 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - AXSUSDT 1h
2025-10-11 15:29:37 EEST | INFO     | trading_bot | Saved 0 klines for AXSUSDT 1h
2025-10-11 15:29:37 EEST | INFO     | trading_bot |   [3/4] 🔄 AXSUSDT 4h - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:29:37 EEST | INFO     | trading_bot | Downloading historical klines for AXSUSDT 4h from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:29:20.931061+00:00 (1 days)
2025-10-11 15:29:37 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - AXSUSDT 4h
2025-10-11 15:29:37 EEST | INFO     | trading_bot | Saved 0 klines for AXSUSDT 4h
2025-10-11 15:29:37 EEST | INFO     | trading_bot |   [4/4] 🔄 AXSUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:29:37 EEST | INFO     | trading_bot | Downloading historical klines for AXSUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:29:20.931061+00:00 (1 days)
2025-10-11 15:29:38 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - AXSUSDT 1d
2025-10-11 15:29:38 EEST | INFO     | trading_bot | Saved 0 klines for AXSUSDT 1d
2025-10-11 15:29:38 EEST | INFO     | trading_bot | ✓ AXSUSDT loaded and ready for analysis
2025-10-11 15:29:38 EEST | INFO     | trading_bot | ✅ AXSUSDT ready for analysis (57 symbols analyzing)
2025-10-11 15:29:38 EEST | INFO     | trading_bot | [58/439] Checking ZENUSDT... (13.2%)
2025-10-11 15:29:38 EEST | INFO     | trading_bot |   [1/4] 🔄 ZENUSDT 15m - gap detected, updating from 2025-10-11 12:01
2025-10-11 15:29:38 EEST | INFO     | trading_bot | Downloading historical klines for ZENUSDT 15m from 2025-10-11 12:01:00+00:00 to 2025-10-11 12:29:38.173470+00:00 (1 days)
2025-10-11 15:29:38 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - ZENUSDT 15m
2025-10-11 15:29:38 EEST | INFO     | trading_bot | Saved 1 klines for ZENUSDT 15m
2025-10-11 15:29:38 EEST | INFO     | trading_bot |   [2/4] 🔄 ZENUSDT 1h - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:29:38 EEST | INFO     | trading_bot | Downloading historical klines for ZENUSDT 1h from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:29:38.173470+00:00 (1 days)
2025-10-11 15:29:54 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - ZENUSDT 1h
2025-10-11 15:29:54 EEST | INFO     | trading_bot | Saved 3 klines for ZENUSDT 1h
2025-10-11 15:29:55 EEST | INFO     | trading_bot |   [3/4] 🔄 ZENUSDT 4h - gap detected, updating from 2025-10-11 08:01
2025-10-11 15:29:55 EEST | INFO     | trading_bot | Downloading historical klines for ZENUSDT 4h from 2025-10-11 08:01:00+00:00 to 2025-10-11 12:29:38.173470+00:00 (1 days)
2025-10-11 15:29:55 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - ZENUSDT 4h
2025-10-11 15:29:55 EEST | INFO     | trading_bot | Saved 1 klines for ZENUSDT 4h
2025-10-11 15:29:55 EEST | INFO     | trading_bot |   [4/4] 🔄 ZENUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:29:55 EEST | INFO     | trading_bot | Downloading historical klines for ZENUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:29:38.173470+00:00 (1 days)
2025-10-11 15:29:56 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - ZENUSDT 1d
2025-10-11 15:29:56 EEST | INFO     | trading_bot | Saved 0 klines for ZENUSDT 1d
2025-10-11 15:29:56 EEST | INFO     | trading_bot | ✓ ZENUSDT loaded and ready for analysis
2025-10-11 15:29:56 EEST | INFO     | trading_bot | ✅ ZENUSDT ready for analysis (58 symbols analyzing)
2025-10-11 15:29:56 EEST | INFO     | trading_bot | [59/439] Checking SKLUSDT... (13.4%)
2025-10-11 15:29:56 EEST | INFO     | trading_bot |   [1/4] 🔄 SKLUSDT 15m - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:29:56 EEST | INFO     | trading_bot | Downloading historical klines for SKLUSDT 15m from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:29:56.187294+00:00 (1 days)
2025-10-11 15:29:56 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - SKLUSDT 15m
2025-10-11 15:29:56 EEST | INFO     | trading_bot | Saved 13 klines for SKLUSDT 15m
2025-10-11 15:29:56 EEST | INFO     | trading_bot |   [2/4] 🔄 SKLUSDT 1h - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:29:56 EEST | INFO     | trading_bot | Downloading historical klines for SKLUSDT 1h from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:29:56.187294+00:00 (1 days)
2025-10-11 15:30:13 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - SKLUSDT 1h
2025-10-11 15:30:13 EEST | INFO     | trading_bot | Saved 3 klines for SKLUSDT 1h
2025-10-11 15:30:13 EEST | INFO     | trading_bot |   [3/4] 🔄 SKLUSDT 4h - gap detected, updating from 2025-10-11 08:01
2025-10-11 15:30:13 EEST | INFO     | trading_bot | Downloading historical klines for SKLUSDT 4h from 2025-10-11 08:01:00+00:00 to 2025-10-11 12:29:56.187294+00:00 (1 days)
2025-10-11 15:30:13 EEST | INFO     | trading_bot | Updating missing candles for IOTAUSDT 15m from 2025-10-11 12:16:00+00:00
2025-10-11 15:30:13 EEST | INFO     | trading_bot | Downloading historical klines for IOTAUSDT 15m from 2025-10-11 12:16:00+00:00 to 2025-10-11 12:30:13.451585+00:00 (1 days)
2025-10-11 15:30:13 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - SKLUSDT 4h
2025-10-11 15:30:13 EEST | INFO     | trading_bot | Saved 1 klines for SKLUSDT 4h
2025-10-11 15:30:13 EEST | INFO     | trading_bot |   [4/4] 🔄 SKLUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:30:13 EEST | INFO     | trading_bot | Downloading historical klines for SKLUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:29:56.187294+00:00 (1 days)
2025-10-11 15:30:14 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - SKLUSDT 1d
2025-10-11 15:30:14 EEST | INFO     | trading_bot | Saved 0 klines for SKLUSDT 1d
2025-10-11 15:30:14 EEST | INFO     | trading_bot | ✓ SKLUSDT loaded and ready for analysis
2025-10-11 15:30:14 EEST | INFO     | trading_bot | ✅ SKLUSDT ready for analysis (59 symbols analyzing)
2025-10-11 15:30:14 EEST | INFO     | trading_bot | [60/439] Checking GRTUSDT... (13.7%)
2025-10-11 15:30:14 EEST | INFO     | trading_bot |   [1/4] 🔄 GRTUSDT 15m - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:30:14 EEST | INFO     | trading_bot | Downloading historical klines for GRTUSDT 15m from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:30:14.124694+00:00 (1 days)
2025-10-11 15:30:14 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - IOTAUSDT 15m
2025-10-11 15:30:14 EEST | INFO     | trading_bot | Saved 1 klines for IOTAUSDT 15m
2025-10-11 15:30:14 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - GRTUSDT 15m
2025-10-11 15:30:14 EEST | INFO     | trading_bot | Saved 14 klines for GRTUSDT 15m
2025-10-11 15:30:15 EEST | INFO     | trading_bot |   [2/4] 🔄 GRTUSDT 1h - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:30:15 EEST | INFO     | trading_bot | Downloading historical klines for GRTUSDT 1h from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:30:14.124694+00:00 (1 days)
2025-10-11 15:30:30 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - GRTUSDT 1h
2025-10-11 15:30:30 EEST | INFO     | trading_bot | Saved 3 klines for GRTUSDT 1h
2025-10-11 15:30:31 EEST | INFO     | trading_bot |   [3/4] 🔄 GRTUSDT 4h - gap detected, updating from 2025-10-11 08:01
2025-10-11 15:30:31 EEST | INFO     | trading_bot | Downloading historical klines for GRTUSDT 4h from 2025-10-11 08:01:00+00:00 to 2025-10-11 12:30:14.124694+00:00 (1 days)
2025-10-11 15:30:31 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - GRTUSDT 4h
2025-10-11 15:30:31 EEST | INFO     | trading_bot | Saved 1 klines for GRTUSDT 4h
2025-10-11 15:30:31 EEST | INFO     | trading_bot |   [4/4] 🔄 GRTUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:30:31 EEST | INFO     | trading_bot | Downloading historical klines for GRTUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:30:14.124694+00:00 (1 days)
2025-10-11 15:30:31 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - GRTUSDT 1d
2025-10-11 15:30:31 EEST | INFO     | trading_bot | Saved 0 klines for GRTUSDT 1d
2025-10-11 15:30:32 EEST | INFO     | trading_bot | ✓ GRTUSDT loaded and ready for analysis
2025-10-11 15:30:32 EEST | INFO     | trading_bot | ✅ GRTUSDT ready for analysis (60 symbols analyzing)
2025-10-11 15:30:32 EEST | INFO     | trading_bot | [61/439] Checking 1INCHUSDT... (13.9%)
2025-10-11 15:30:32 EEST | INFO     | trading_bot |   [1/4] 🔄 1INCHUSDT 15m - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:30:32 EEST | INFO     | trading_bot | Downloading historical klines for 1INCHUSDT 15m from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:30:32.156625+00:00 (1 days)
2025-10-11 15:30:32 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - 1INCHUSDT 15m
2025-10-11 15:30:32 EEST | INFO     | trading_bot | Saved 14 klines for 1INCHUSDT 15m
2025-10-11 15:30:33 EEST | INFO     | trading_bot |   [2/4] 🔄 1INCHUSDT 1h - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:30:33 EEST | INFO     | trading_bot | Downloading historical klines for 1INCHUSDT 1h from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:30:32.156625+00:00 (1 days)
2025-10-11 15:30:48 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - 1INCHUSDT 1h
2025-10-11 15:30:48 EEST | INFO     | trading_bot | Saved 3 klines for 1INCHUSDT 1h
2025-10-11 15:30:48 EEST | INFO     | trading_bot |   [3/4] 🔄 1INCHUSDT 4h - gap detected, updating from 2025-10-11 08:01
2025-10-11 15:30:48 EEST | INFO     | trading_bot | Downloading historical klines for 1INCHUSDT 4h from 2025-10-11 08:01:00+00:00 to 2025-10-11 12:30:32.156625+00:00 (1 days)
2025-10-11 15:30:49 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - 1INCHUSDT 4h
2025-10-11 15:30:49 EEST | INFO     | trading_bot | Saved 1 klines for 1INCHUSDT 4h
2025-10-11 15:30:49 EEST | INFO     | trading_bot |   [4/4] 🔄 1INCHUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:30:49 EEST | INFO     | trading_bot | Downloading historical klines for 1INCHUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:30:32.156625+00:00 (1 days)
2025-10-11 15:30:49 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - 1INCHUSDT 1d
2025-10-11 15:30:49 EEST | INFO     | trading_bot | Saved 0 klines for 1INCHUSDT 1d
2025-10-11 15:30:49 EEST | INFO     | trading_bot | ✓ 1INCHUSDT loaded and ready for analysis
2025-10-11 15:30:49 EEST | INFO     | trading_bot | ✅ 1INCHUSDT ready for analysis (61 symbols analyzing)
2025-10-11 15:30:49 EEST | INFO     | trading_bot | [62/439] Checking CHZUSDT... (14.1%)
2025-10-11 15:30:49 EEST | INFO     | trading_bot |   [1/4] 🔄 CHZUSDT 15m - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:30:49 EEST | INFO     | trading_bot | Downloading historical klines for CHZUSDT 15m from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:30:49.824297+00:00 (1 days)
2025-10-11 15:30:50 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - CHZUSDT 15m
2025-10-11 15:30:50 EEST | INFO     | trading_bot | Saved 14 klines for CHZUSDT 15m
2025-10-11 15:30:50 EEST | INFO     | trading_bot |   [2/4] 🔄 CHZUSDT 1h - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:30:50 EEST | INFO     | trading_bot | Downloading historical klines for CHZUSDT 1h from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:30:49.824297+00:00 (1 days)
2025-10-11 15:31:06 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - CHZUSDT 1h
2025-10-11 15:31:06 EEST | INFO     | trading_bot | Saved 3 klines for CHZUSDT 1h
2025-10-11 15:31:06 EEST | INFO     | trading_bot |   [3/4] 🔄 CHZUSDT 4h - gap detected, updating from 2025-10-11 08:01
2025-10-11 15:31:06 EEST | INFO     | trading_bot | Downloading historical klines for CHZUSDT 4h from 2025-10-11 08:01:00+00:00 to 2025-10-11 12:30:49.824297+00:00 (1 days)
2025-10-11 15:31:07 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - CHZUSDT 4h
2025-10-11 15:31:07 EEST | INFO     | trading_bot | Saved 1 klines for CHZUSDT 4h
2025-10-11 15:31:07 EEST | INFO     | trading_bot |   [4/4] 🔄 CHZUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:31:07 EEST | INFO     | trading_bot | Downloading historical klines for CHZUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:30:49.824297+00:00 (1 days)
2025-10-11 15:31:07 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - CHZUSDT 1d
2025-10-11 15:31:07 EEST | INFO     | trading_bot | Saved 0 klines for CHZUSDT 1d
2025-10-11 15:31:07 EEST | INFO     | trading_bot | ✓ CHZUSDT loaded and ready for analysis
2025-10-11 15:31:07 EEST | INFO     | trading_bot | ✅ CHZUSDT ready for analysis (62 symbols analyzing)
2025-10-11 15:31:07 EEST | INFO     | trading_bot | [63/439] Checking SANDUSDT... (14.4%)
2025-10-11 15:31:08 EEST | INFO     | trading_bot |   [1/4] 🔄 SANDUSDT 15m - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:31:08 EEST | INFO     | trading_bot | Downloading historical klines for SANDUSDT 15m from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:31:07.899940+00:00 (1 days)
2025-10-11 15:31:08 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - SANDUSDT 15m
2025-10-11 15:31:08 EEST | INFO     | trading_bot | Saved 14 klines for SANDUSDT 15m
2025-10-11 15:31:09 EEST | INFO     | trading_bot |   [2/4] 🔄 SANDUSDT 1h - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:31:09 EEST | INFO     | trading_bot | Downloading historical klines for SANDUSDT 1h from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:31:07.899940+00:00 (1 days)
2025-10-11 15:31:09 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - SANDUSDT 1h
2025-10-11 15:31:09 EEST | INFO     | trading_bot | Saved 3 klines for SANDUSDT 1h
2025-10-11 15:31:09 EEST | INFO     | trading_bot |   [3/4] 🔄 SANDUSDT 4h - gap detected, updating from 2025-10-11 08:01
2025-10-11 15:31:09 EEST | INFO     | trading_bot | Downloading historical klines for SANDUSDT 4h from 2025-10-11 08:01:00+00:00 to 2025-10-11 12:31:07.899940+00:00 (1 days)
2025-10-11 15:31:24 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - SANDUSDT 4h
2025-10-11 15:31:24 EEST | INFO     | trading_bot | Saved 1 klines for SANDUSDT 4h
2025-10-11 15:31:24 EEST | INFO     | trading_bot |   [4/4] 🔄 SANDUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:31:24 EEST | INFO     | trading_bot | Downloading historical klines for SANDUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:31:07.899940+00:00 (1 days)
2025-10-11 15:31:25 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - SANDUSDT 1d
2025-10-11 15:31:25 EEST | INFO     | trading_bot | Saved 0 klines for SANDUSDT 1d
2025-10-11 15:31:25 EEST | INFO     | trading_bot | ✓ SANDUSDT loaded and ready for analysis
2025-10-11 15:31:25 EEST | INFO     | trading_bot | ✅ SANDUSDT ready for analysis (63 symbols analyzing)
2025-10-11 15:31:25 EEST | INFO     | trading_bot | [64/439] Checking ANKRUSDT... (14.6%)
2025-10-11 15:31:25 EEST | INFO     | trading_bot |   [1/4] 🔄 ANKRUSDT 15m - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:31:25 EEST | INFO     | trading_bot | Downloading historical klines for ANKRUSDT 15m from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:31:25.662056+00:00 (1 days)
2025-10-11 15:31:26 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - ANKRUSDT 15m
2025-10-11 15:31:26 EEST | INFO     | trading_bot | Saved 14 klines for ANKRUSDT 15m
2025-10-11 15:31:26 EEST | INFO     | trading_bot |   [2/4] 🔄 ANKRUSDT 1h - gap detected, updating from 2025-10-11 09:01
2025-10-11 15:31:26 EEST | INFO     | trading_bot | Downloading historical klines for ANKRUSDT 1h from 2025-10-11 09:01:00+00:00 to 2025-10-11 12:31:25.662056+00:00 (1 days)
2025-10-11 15:31:26 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - ANKRUSDT 1h
2025-10-11 15:31:26 EEST | INFO     | trading_bot | Saved 3 klines for ANKRUSDT 1h
2025-10-11 15:31:27 EEST | INFO     | trading_bot |   [3/4] 🔄 ANKRUSDT 4h - gap detected, updating from 2025-10-11 08:01
2025-10-11 15:31:27 EEST | INFO     | trading_bot | Downloading historical klines for ANKRUSDT 4h from 2025-10-11 08:01:00+00:00 to 2025-10-11 12:31:25.662056+00:00 (1 days)
2025-10-11 15:31:42 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - ANKRUSDT 4h
2025-10-11 15:31:42 EEST | INFO     | trading_bot | Saved 1 klines for ANKRUSDT 4h
2025-10-11 15:31:42 EEST | INFO     | trading_bot |   [4/4] 🔄 ANKRUSDT 1d - gap detected, updating from 2025-10-11 00:01
2025-10-11 15:31:42 EEST | INFO     | trading_bot | Downloading historical klines for ANKRUSDT 1d from 2025-10-11 00:01:00+00:00 to 2025-10-11 12:31:25.662056+00:00 (1 days)
2025-10-11 15:31:43 EEST | INFO     | trading_bot |   Progress: 100.0% (1/1 days) - ANKRUSDT 1d
2025-10-11 15:31:43 EEST | INFO     | trading_bot | Saved 0 klines for ANKRUSDT 1d
2025-10-11 15:31:43 EEST | INFO     | trading_bot | ✓ ANKRUSDT loaded and ready for analysis
2025-10-11 15:31:43 EEST | INFO     | trading_bot | ✅ ANKRUSDT ready for analysis (64 symbols analyzing)
2025-10-11 15:31:43 EEST | INFO     | trading_bot | [65/439] Checking RVNUSDT... (14.8%)
