2025-10-15 08:08:15 EEST | INFO     | 🔍 АНАЛИЗ: RUNEUSDT | Режим: TREND | Bias: bearish
2025-10-15 08:08:16 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 08:44:13 EEST | DEBUG    |   ⏭️  Donchian Breakout - отключена
2025-10-15 08:44:13 EEST | DEBUG    |   ⏭️  Squeeze Breakout - отключена
2025-10-15 08:44:13 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 08:44:13 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 08:44:13 EEST | DEBUG    |     ❌ Объем низкий: 0.14x < 0.72x (адаптивный)
2025-10-15 08:44:13 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 08:44:13 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 08:44:13 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -20: ADX слишком слабый (11.2 < 20)
2025-10-15 08:44:13 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -19: ADX слишком слабый (11.6 < 20)
2025-10-15 08:44:13 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -18: ADX слишком слабый (12.0 < 20)
2025-10-15 08:44:13 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -17: ADX слишком слабый (12.6 < 20)
2025-10-15 08:44:13 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -16: ADX слишком слабый (12.4 < 20)
2025-10-15 08:44:13 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -15: ADX слишком слабый (12.3 < 20)
2025-10-15 08:44:13 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -14: ADX слишком слабый (12.9 < 20)
2025-10-15 08:44:13 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -13: ADX слишком слабый (14.5 < 20)
2025-10-15 08:44:13 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -12: ADX слишком слабый (15.8 < 20)
2025-10-15 08:44:13 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -11: ADX слишком слабый (16.1 < 20)
2025-10-15 08:44:13 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -10: ADX слишком слабый (16.3 < 20)
2025-10-15 08:44:13 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -9: ADX слишком слабый (16.7 < 20)
2025-10-15 08:44:13 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -8: ADX слишком слабый (16.0 < 20)
2025-10-15 08:44:13 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -7: ADX слишком слабый (15.1 < 20)
2025-10-15 08:44:13 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -6: ADX слишком слабый (14.4 < 20)
2025-10-15 08:44:13 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -5: ADX слишком слабый (13.8 < 20)
2025-10-15 08:44:13 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -4: ADX слишком слабый (14.2 < 20)
2025-10-15 08:44:13 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -3: ADX слишком слабый (14.9 < 20)
2025-10-15 08:44:13 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -2: ADX слишком слабый (14.3 < 20)
2025-10-15 08:44:13 EEST | DEBUG    |     ❌ Нет недавнего пробоя swing level с объемом >1.5x, расстоянием ≥0.25 ATR и ADX > 20
2025-10-15 08:44:13 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-15 08:44:13 EEST | DEBUG    |   ⏭️  ATR Momentum - отключена
2025-10-15 08:44:13 EEST | DEBUG    |   ⏭️  VWAP Mean Reversion - отключена
2025-10-15 08:44:13 EEST | DEBUG    |   ⏭️  Range Fade - отключена
2025-10-15 08:44:13 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-15 08:44:21 EEST | DEBUG    |     ❌ Цена не около VAH/VAL (расстояние > 0.3 ATR)
2025-10-15 08:44:21 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-15 08:44:21 EEST | DEBUG    |   ⏭️  RSI/Stoch MR - отключена
2025-10-15 08:44:21 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-15 08:44:21 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-15 08:44:21 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-15 08:44:29 EEST | DEBUG    |     ❌ Объем низкий: 0.09x < 1.5x
2025-10-15 08:44:29 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-15 08:44:29 EEST | DEBUG    |   ⏭️  CVD Divergence - отключена
2025-10-15 08:44:29 EEST | DEBUG    |   ⏭️  Time-of-Day - отключена
2025-10-15 08:44:29 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-15 08:44:29 EEST | DEBUG    |     ❌ Стратегия отключена: нет данных funding rate
2025-10-15 08:44:29 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-15 08:44:29 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-15 08:44:29 EEST | INFO     | 📈 Итого: проверено 6, пропущено 10, сигналов 0
2025-10-15 08:44:29 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-15 08:44:30 EEST | INFO     | 
================================================================================
2025-10-15 08:44:30 EEST | INFO     | 🔍 АНАЛИЗ: FORMUSDT | Режим: SQUEEZE | Bias: neutral
2025-10-15 08:44:31 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 08:44:31 EEST | DEBUG    |   ⏭️  Donchian Breakout - отключена
2025-10-15 08:44:31 EEST | DEBUG    |   ⏭️  Squeeze Breakout - отключена
2025-10-15 08:44:31 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 08:44:31 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 08:44:31 EEST | DEBUG    |     ❌ Режим SQUEEZE, требуется TREND
2025-10-15 08:44:31 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 08:44:31 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 08:44:31 EEST | DEBUG    |     ✅ Пробой LONG найден на баре -15: ADX=21.2, volume 3.2x
2025-10-15 08:44:31 EEST | DEBUG    |     📊 Пробой LONG с ADX=21.2, уровень 1.1079
2025-10-15 08:44:31 EEST | DEBUG    |     📊 Пробой найден: LONG на уровне 1.1079, ATR=0.0153
2025-10-15 08:44:31 EEST | DEBUG    |     📊 Зона ретеста: [1.1033, 1.1125], текущая цена: 1.0528
2025-10-15 08:44:31 EEST | DEBUG    |     ❌ Цена НЕ касалась зоны ретеста [1.1033, 1.1125] за последние 5 баров
2025-10-15 08:44:31 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-15 08:44:31 EEST | DEBUG    |   ⏭️  ATR Momentum - отключена
2025-10-15 08:44:31 EEST | DEBUG    |   ⏭️  VWAP Mean Reversion - отключена
2025-10-15 08:44:31 EEST | DEBUG    |   ⏭️  Range Fade - отключена
2025-10-15 08:44:31 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-15 08:44:39 EEST | DEBUG    |     ❌ Цена не около VAH/VAL (расстояние > 0.3 ATR)
2025-10-15 08:44:39 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-15 08:44:39 EEST | DEBUG    |   ⏭️  RSI/Stoch MR - отключена
2025-10-15 08:44:39 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-15 08:44:39 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-15 08:44:39 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-15 08:44:47 EEST | DEBUG    |     ❌ Объем низкий: 0.17x < 1.5x
2025-10-15 08:44:47 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-15 08:44:47 EEST | DEBUG    |   ⏭️  CVD Divergence - отключена
2025-10-15 08:44:47 EEST | DEBUG    |   ⏭️  Time-of-Day - отключена
2025-10-15 08:44:47 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-15 08:44:48 EEST | DEBUG    |     ❌ Стратегия отключена: нет данных funding rate
2025-10-15 08:44:48 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-15 08:44:48 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-15 08:44:48 EEST | INFO     | 📈 Итого: проверено 6, пропущено 10, сигналов 0
2025-10-15 08:44:48 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-15 08:44:48 EEST | INFO     | 
================================================================================
2025-10-15 08:44:48 EEST | INFO     | 🔍 АНАЛИЗ: TUTUSDT | Режим: TREND | Bias: bearish
2025-10-15 08:44:49 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 08:44:49 EEST | DEBUG    |   ⏭️  Donchian Breakout - отключена
2025-10-15 08:44:49 EEST | DEBUG    |   ⏭️  Squeeze Breakout - отключена
2025-10-15 08:44:49 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 08:44:49 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 08:44:49 EEST | DEBUG    |     ❌ Объем низкий: 0.15x < 0.72x (адаптивный)
2025-10-15 08:44:49 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 08:44:49 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 08:44:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -17: ADX слишком слабый (19.4 < 20)
2025-10-15 08:44:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -16: ADX слишком слабый (18.8 < 20)
2025-10-15 08:44:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -15: ADX слишком слабый (18.2 < 20)
2025-10-15 08:44:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -14: ADX слишком слабый (18.1 < 20)
2025-10-15 08:44:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -13: ADX слишком слабый (18.9 < 20)
2025-10-15 08:44:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -12: ADX слишком слабый (19.7 < 20)
2025-10-15 08:44:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -11: ADX слишком слабый (19.8 < 20)
2025-10-15 08:44:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -10: ADX слишком слабый (19.9 < 20)
2025-10-15 08:44:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -8: ADX слишком слабый (19.4 < 20)
2025-10-15 08:44:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -7: ADX слишком слабый (18.3 < 20)
2025-10-15 08:44:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -6: ADX слишком слабый (17.3 < 20)
2025-10-15 08:44:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -5: ADX слишком слабый (16.7 < 20)
2025-10-15 08:44:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -4: ADX слишком слабый (16.3 < 20)
2025-10-15 08:44:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -3: ADX слишком слабый (16.6 < 20)
2025-10-15 08:44:49 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -2: ADX слишком слабый (18.2 < 20)
2025-10-15 08:44:49 EEST | DEBUG    |     ❌ Нет недавнего пробоя swing level с объемом >1.5x, расстоянием ≥0.25 ATR и ADX > 20
2025-10-15 08:44:49 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-15 08:44:49 EEST | DEBUG    |   ⏭️  ATR Momentum - отключена
2025-10-15 08:44:49 EEST | DEBUG    |   ⏭️  VWAP Mean Reversion - отключена
2025-10-15 08:44:49 EEST | DEBUG    |   ⏭️  Range Fade - отключена
2025-10-15 08:44:49 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-15 08:44:57 EEST | DEBUG    |     ❌ Цена не около VAH/VAL (расстояние > 0.3 ATR)
2025-10-15 08:44:57 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-15 08:44:57 EEST | DEBUG    |   ⏭️  RSI/Stoch MR - отключена
2025-10-15 08:44:57 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-15 08:44:57 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-15 08:44:57 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-15 08:45:06 EEST | DEBUG    |     ❌ Объем низкий: 0.30x < 1.5x
2025-10-15 08:45:06 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-15 08:45:06 EEST | DEBUG    |   ⏭️  CVD Divergence - отключена
2025-10-15 08:45:06 EEST | DEBUG    |   ⏭️  Time-of-Day - отключена
2025-10-15 08:45:06 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-15 08:45:06 EEST | DEBUG    |     ❌ Стратегия отключена: нет данных funding rate
2025-10-15 08:45:06 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-15 08:45:06 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-15 08:45:06 EEST | INFO     | 📈 Итого: проверено 6, пропущено 10, сигналов 0
2025-10-15 08:45:06 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-15 08:45:07 EEST | INFO     | 
================================================================================
2025-10-15 08:45:07 EEST | INFO     | 🔍 АНАЛИЗ: BROCCOLI714USDT | Режим: SQUEEZE | Bias: neutral
2025-10-15 08:45:08 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 08:45:08 EEST | DEBUG    |   ⏭️  Donchian Breakout - отключена
2025-10-15 08:45:08 EEST | DEBUG    |   ⏭️  Squeeze Breakout - отключена
2025-10-15 08:45:08 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 08:45:08 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 08:45:08 EEST | DEBUG    |     ❌ Режим SQUEEZE, требуется TREND
2025-10-15 08:45:08 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 08:45:08 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 08:45:08 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -20: ADX слишком слабый (13.2 < 20)
2025-10-15 08:45:08 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -19: ADX слишком слабый (13.2 < 20)
2025-10-15 08:45:08 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -18: ADX слишком слабый (13.1 < 20)
2025-10-15 08:45:08 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -17: ADX слишком слабый (13.0 < 20)
2025-10-15 08:45:08 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -16: ADX слишком слабый (12.7 < 20)
2025-10-15 08:45:08 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -15: ADX слишком слабый (12.4 < 20)
2025-10-15 08:45:08 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -14: ADX слишком слабый (11.8 < 20)
2025-10-15 08:45:08 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -13: ADX слишком слабый (12.0 < 20)
2025-10-15 08:45:08 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -12: ADX слишком слабый (12.3 < 20)
2025-10-15 08:45:08 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -11: ADX слишком слабый (11.9 < 20)
2025-10-15 08:45:08 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -10: ADX слишком слабый (11.6 < 20)
2025-10-15 08:45:08 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -9: ADX слишком слабый (11.5 < 20)
2025-10-15 08:45:08 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -8: ADX слишком слабый (12.1 < 20)
2025-10-15 08:45:08 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -7: ADX слишком слабый (12.7 < 20)
2025-10-15 08:45:08 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -6: ADX слишком слабый (13.0 < 20)
2025-10-15 08:45:08 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -5: ADX слишком слабый (13.2 < 20)
2025-10-15 08:45:08 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -4: ADX слишком слабый (12.3 < 20)
2025-10-15 08:45:08 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -3: ADX слишком слабый (11.6 < 20)
2025-10-15 08:45:08 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -2: ADX слишком слабый (11.8 < 20)
2025-10-15 08:45:08 EEST | DEBUG    |     ❌ Нет недавнего пробоя swing level с объемом >1.5x, расстоянием ≥0.25 ATR и ADX > 20
2025-10-15 08:45:08 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-15 08:45:08 EEST | DEBUG    |   ⏭️  ATR Momentum - отключена
2025-10-15 08:45:08 EEST | DEBUG    |   ⏭️  VWAP Mean Reversion - отключена
2025-10-15 08:45:08 EEST | DEBUG    |   ⏭️  Range Fade - отключена
2025-10-15 08:45:08 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-15 08:45:16 EEST | DEBUG    |     ❌ Цена не около VAH/VAL (расстояние > 0.3 ATR)
2025-10-15 08:45:16 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-15 08:45:16 EEST | DEBUG    |   ⏭️  RSI/Stoch MR - отключена
2025-10-15 08:45:16 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-15 08:45:16 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-15 08:45:16 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-15 08:45:24 EEST | DEBUG    |     ❌ Объем низкий: 0.59x < 1.5x
2025-10-15 08:45:24 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-15 08:45:24 EEST | DEBUG    |   ⏭️  CVD Divergence - отключена
2025-10-15 08:45:24 EEST | DEBUG    |   ⏭️  Time-of-Day - отключена
2025-10-15 08:45:24 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-15 08:45:24 EEST | DEBUG    |     ❌ Стратегия отключена: нет данных funding rate
2025-10-15 08:45:24 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-15 08:45:24 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-15 08:45:24 EEST | INFO     | 📈 Итого: проверено 6, пропущено 10, сигналов 0
2025-10-15 08:45:24 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-15 08:45:26 EEST | INFO     | 
================================================================================
2025-10-15 08:45:26 EEST | INFO     | 🔍 АНАЛИЗ: BROCCOLIF3BUSDT | Режим: TREND | Bias: bullish
2025-10-15 08:45:27 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 08:45:27 EEST | DEBUG    |   ⏭️  Donchian Breakout - отключена
2025-10-15 08:45:27 EEST | DEBUG    |   ⏭️  Squeeze Breakout - отключена
2025-10-15 08:45:27 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 08:45:27 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 08:45:27 EEST | DEBUG    |     ❌ Объем низкий: 0.13x < 0.72x (адаптивный)
2025-10-15 08:45:27 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 08:45:27 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 08:45:27 EEST | DEBUG    |     ✅ Пробой SHORT найден на баре -13: ADX=30.4, volume 1.9x
2025-10-15 08:45:27 EEST | DEBUG    |     📊 Пробой SHORT с ADX=30.4, уровень 0.0262
2025-10-15 08:45:27 EEST | DEBUG    |     📊 Пробой найден: SHORT на уровне 0.0262, ATR=0.0011
2025-10-15 08:45:27 EEST | DEBUG    |     📊 Зона ретеста: [0.0259, 0.0265], текущая цена: 0.0210
2025-10-15 08:45:27 EEST | DEBUG    |     ❌ Цена НЕ касалась зоны ретеста [0.0259, 0.0265] за последние 5 баров
2025-10-15 08:45:27 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-15 08:45:27 EEST | DEBUG    |   ⏭️  ATR Momentum - отключена
2025-10-15 08:45:27 EEST | DEBUG    |   ⏭️  VWAP Mean Reversion - отключена
2025-10-15 08:45:27 EEST | DEBUG    |   ⏭️  Range Fade - отключена
2025-10-15 08:45:27 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-15 08:45:35 EEST | DEBUG    |     ❌ Цена не около VAH/VAL (расстояние > 0.3 ATR)
2025-10-15 08:45:35 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-15 08:45:35 EEST | DEBUG    |   ⏭️  RSI/Stoch MR - отключена
2025-10-15 08:45:35 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-15 08:45:35 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-15 08:45:35 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-15 08:45:43 EEST | DEBUG    |     ❌ Объем низкий: 0.03x < 1.5x
2025-10-15 08:45:43 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-15 08:45:43 EEST | DEBUG    |   ⏭️  CVD Divergence - отключена
2025-10-15 08:45:43 EEST | DEBUG    |   ⏭️  Time-of-Day - отключена
2025-10-15 08:45:43 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-15 08:45:43 EEST | DEBUG    |     ❌ Стратегия отключена: нет данных funding rate
2025-10-15 08:45:43 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-15 08:45:43 EEST | DEBUG    |   ⏭️  Market Making - отключена
2025-10-15 08:45:43 EEST | INFO     | 📈 Итого: проверено 6, пропущено 10, сигналов 0
2025-10-15 08:45:43 EEST | INFO     | ⚪ Ни одна стратегия не дала сигнал
2025-10-15 08:45:44 EEST | INFO     | 
================================================================================
2025-10-15 08:45:44 EEST | INFO     | 🔍 АНАЛИЗ: BANANAS31USDT | Режим: TREND | Bias: bearish
2025-10-15 08:45:45 EEST | INFO     | 📋 Проверка 16 стратегий...
2025-10-15 08:45:45 EEST | DEBUG    |   ⏭️  Donchian Breakout - отключена
2025-10-15 08:45:45 EEST | DEBUG    |   ⏭️  Squeeze Breakout - отключена
2025-10-15 08:45:45 EEST | DEBUG    |   ⏭️  ORB/IRB - отключена
2025-10-15 08:45:45 EEST | DEBUG    |   🔍 Проверка: MA/VWAP Pullback (4h)
2025-10-15 08:45:45 EEST | DEBUG    |     ❌ Объем низкий: 0.08x < 0.72x (адаптивный)
2025-10-15 08:45:45 EEST | DEBUG    |   ⚪ MA/VWAP Pullback → нет сигнала
2025-10-15 08:45:45 EEST | DEBUG    |   🔍 Проверка: Break & Retest (15m)
2025-10-15 08:45:45 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -20: ADX слишком слабый (19.8 < 20)
2025-10-15 08:45:45 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -19: ADX слишком слабый (18.7 < 20)
2025-10-15 08:45:45 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -18: ADX слишком слабый (18.5 < 20)
2025-10-15 08:45:45 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -17: ADX слишком слабый (18.3 < 20)
2025-10-15 08:45:45 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -16: ADX слишком слабый (17.9 < 20)
2025-10-15 08:45:45 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -15: ADX слишком слабый (17.6 < 20)
2025-10-15 08:45:45 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -14: ADX слишком слабый (16.5 < 20)
2025-10-15 08:45:45 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -13: ADX слишком слабый (16.3 < 20)
2025-10-15 08:45:45 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -12: ADX слишком слабый (16.3 < 20)
2025-10-15 08:45:45 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -11: ADX слишком слабый (16.9 < 20)
2025-10-15 08:45:45 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -10: ADX слишком слабый (17.6 < 20)
2025-10-15 08:45:45 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -9: ADX слишком слабый (17.8 < 20)
2025-10-15 08:45:45 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -8: ADX слишком слабый (17.1 < 20)
2025-10-15 08:45:45 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -7: ADX слишком слабый (16.5 < 20)
2025-10-15 08:45:45 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -6: ADX слишком слабый (16.1 < 20)
2025-10-15 08:45:45 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -5: ADX слишком слабый (15.5 < 20)
2025-10-15 08:45:45 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -4: ADX слишком слабый (14.9 < 20)
2025-10-15 08:45:45 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -3: ADX слишком слабый (15.3 < 20)
2025-10-15 08:45:45 EEST | DEBUG    |     ⚠️ Пропуск пробоя на баре -2: ADX слишком слабый (14.9 < 20)
2025-10-15 08:45:45 EEST | DEBUG    |     ❌ Нет недавнего пробоя swing level с объемом >1.5x, расстоянием ≥0.25 ATR и ADX > 20
2025-10-15 08:45:45 EEST | DEBUG    |   ⚪ Break & Retest → нет сигнала
2025-10-15 08:45:45 EEST | DEBUG    |   ⏭️  ATR Momentum - отключена
2025-10-15 08:45:45 EEST | DEBUG    |   ⏭️  VWAP Mean Reversion - отключена
2025-10-15 08:45:45 EEST | DEBUG    |   ⏭️  Range Fade - отключена
2025-10-15 08:45:45 EEST | DEBUG    |   🔍 Проверка: Volume Profile (15m)
2025-10-15 08:45:53 EEST | DEBUG    |     ❌ Цена не около VAH/VAL (расстояние > 0.3 ATR)
2025-10-15 08:45:53 EEST | DEBUG    |   ⚪ Volume Profile → нет сигнала
2025-10-15 08:45:53 EEST | DEBUG    |   ⏭️  RSI/Stoch MR - отключена
2025-10-15 08:45:53 EEST | DEBUG    |   🔍 Проверка: Liquidity Sweep (15m)
2025-10-15 08:45:53 EEST | DEBUG    |   ⚪ Liquidity Sweep → нет сигнала
2025-10-15 08:45:53 EEST | DEBUG    |   🔍 Проверка: Order Flow (15m)
2025-10-15 08:46:02 EEST | DEBUG    |     ❌ Объем низкий: 0.15x < 1.5x
2025-10-15 08:46:02 EEST | DEBUG    |   ⚪ Order Flow → нет сигнала
2025-10-15 08:46:02 EEST | DEBUG    |   ⏭️  CVD Divergence - отключена
2025-10-15 08:46:02 EEST | DEBUG    |   ⏭️  Time-of-Day - отключена
2025-10-15 08:46:02 EEST | DEBUG    |   🔍 Проверка: Cash-and-Carry (1h)
2025-10-15 08:46:02 EEST | DEBUG    |     ❌ Стратегия отключена: нет данных funding rate
2025-10-15 08:46:02 EEST | DEBUG    |   ⚪ Cash-and-Carry → нет сигнала
2025-10-15 08:46:02 EEST | DEBUG    |   ⏭️  Market Making - отключена
